seed,family,teacher,clone,agree
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=13, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=31)",False
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,mortgage,mortgage(sq=9),END_TURN,False
900005,END_TURN,END_TURN,unmortgage(sq=9),False
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,unmortgage(sq=9),False
900005,buy_trade,"buy_trade(player=1, prop=23, price=0.75x)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=31)",False
900005,buy_trade,"buy_trade(player=1, prop=23, price=0.75x)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,buy_trade,"buy_trade(player=1, prop=23, price=0.75x)","exch_trade(player=1, offer=21, req=23)",False
900005,unmortgage,unmortgage(sq=9),unmortgage(sq=9),True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=32)",False
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=31)",False
900005,buy_trade,"buy_trade(player=1, prop=23, price=0.75x)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,buy_trade,"buy_trade(player=1, prop=23, price=0.75x)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=31)",False
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=2, offer=13, req=31)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=26, req=27)",False
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,buy_trade,"buy_trade(player=2, prop=1, price=0.75x)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,unmortgage,unmortgage(sq=1),unmortgage(sq=1),True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=1, req=23)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,sell_trade,"sell_trade(player=2, prop=1, price=0.75x)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=25, req=9)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,auction,auction_bid(+$50),auction_bid(+$100),False
900006,exch_trade,"exch_trade(player=2, offer=13, req=25)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=13, req=25)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=35, req=15)",ACCEPT_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,auction,auction_bid(+$50),auction_bid(+$100),False
900006,exch_trade,"exch_trade(player=1, offer=21, req=14)","exch_trade(player=2, offer=15, req=35)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=21, req=14)","exch_trade(player=2, offer=15, req=35)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=21, req=14)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=35)",False
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,exch_trade,"exch_trade(player=1, offer=13, req=27)","exch_trade(player=2, offer=15, req=35)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=27)","exch_trade(player=2, offer=15, req=35)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=27)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=35)",False
900006,exch_trade,"exch_trade(player=1, offer=13, req=27)","exch_trade(player=2, offer=15, req=25)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=27)","exch_trade(player=2, offer=15, req=25)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_pass,auction_pass,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=25)",False
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=25)",False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=25)",False
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=15, req=25)",False
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_pass,auction_pass,True
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,"exch_trade(player=1, offer=13, req=32)",False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=15, req=39)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=21, req=39)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=15, req=25)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=32)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,sell_trade,"sell_trade(player=0, prop=6, price=0.75x)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,auction,auction_bid(+$100),auction_bid(+$100),True
900006,auction,auction_pass,auction_pass,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=29, req=12)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,mortgage,mortgage(sq=6),END_TURN,False
900006,END_TURN,END_TURN,unmortgage(sq=6),False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=25, req=1)",False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,unmortgage(sq=6),False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,unmortgage,unmortgage(sq=6),unmortgage(sq=6),True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=2, offer=6, req=28)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,unmortgage,unmortgage(sq=28),unmortgage(sq=28),True
900006,mortgage,mortgage(sq=9),END_TURN,False
900006,END_TURN,END_TURN,unmortgage(sq=9),False
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,unmortgage(sq=9),False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,buy_trade,"buy_trade(player=2, prop=19, price=1.25x)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=25, req=1)",False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=9, req=16)",False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,"exch_trade(player=2, offer=9, req=16)",False
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)","exch_trade(player=1, offer=13, req=34)",False
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)",END_TURN,False
900006,END_TURN,END_TURN,END_TURN,True
900006,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=1, offer=13, req=37)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900006,exch_trade,"exch_trade(player=0, offer=13, req=5)",DECLINE_TRADE,False
900006,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900006,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,auction,auction_bid(+$100),auction_bid(+$100),True
900007,auction,auction_bid(+$100),auction_bid(+$100),True
900007,auction,auction_bid(+$100),auction_bid(+$100),True
900007,auction,auction_bid(+$100),auction_bid(+$100),True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900007,END_TURN,END_TURN,END_TURN,True
900007,auction,auction_bid(+$50),auction_bid(+$50),True
900007,auction,auction_pass,auction_pass,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,exch_trade,"exch_trade(player=1, offer=15, req=19)",END_TURN,False
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,END_TURN,END_TURN,END_TURN,True
900007,auction,auction_bid(+$50),auction_bid(+$50),True
900007,auction,auction_pass,auction_pass,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,exch_trade,"exch_trade(player=1, offer=12, req=19)","exch_trade(player=2, offer=29, req=27)",False
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900007,END_TURN,END_TURN,END_TURN,True
900007,exch_trade,"exch_trade(player=1, offer=12, req=19)","exch_trade(player=2, offer=26, req=27)",False
900007,END_TURN,END_TURN,END_TURN,True
900007,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900007,END_TURN,END_TURN,END_TURN,True
